id,file_name,class,x_min,y_min,x_max,y_max,area
1920,train/1920.jpg,1,149.3,565.2,380.9,717.9000000000001,35365.32
1920,train/1920.jpg,7,344.4,598.3,515.3,915.5999999999999,54226.57
1920,train/1920.jpg,5,355.0,524.9,419.8,641.6999999999999,7568.64
1920,train/1920.jpg,1,431.5,503.2,505.9,629.8,9419.04
1920,train/1920.jpg,7,162.5,450.4,384.0,715.2,58653.2
1920,train/1920.jpg,0,230.9,442.9,291.6,476.4,2033.45
1920,train/1920.jpg,3,413.5,260.4,473.9,337.9,4681.0
1920,train/1920.jpg,1,266.4,286.8,459.2,433.4,28264.48
1920,train/1920.jpg,0,621.7,560.4,667.2,697.2,6224.4
1921,train/1921.jpg,5,330.8,432.8,578.0,800.3,90846.0
1922,train/1922.jpg,3,331.9,206.7,909.9,414.7,120224.0
1922,train/1922.jpg,3,29.5,564.1,639.7,873.2,188612.82
1923,train/1923.jpg,5,173.7,376.1,859.4000000000001,603.9000000000001,156202.46
1923,train/1923.jpg,5,316.3,250.9,665.1,401.20000000000005,52424.64
1924,train/1924.jpg,9,238.7,323.8,681.5999999999999,753.8,190447.0
1925,train/1925.jpg,6,937.4,377.6,1023.6999999999999,736.9000000000001,31007.59
1925,train/1925.jpg,7,260.1,116.1,448.0,337.2,41544.69
1925,train/1925.jpg,7,65.3,305.1,390.90000000000003,769.0,151045.84
1925,train/1925.jpg,7,539.2,146.3,973.0,782.5999999999999,276026.94
1925,train/1925.jpg,7,298.7,186.9,553.7,768.3,148257.0
1925,train/1925.jpg,7,284.4,132.4,369.0,260.4,10828.8
1926,train/1926.jpg,2,280.0,336.8,709.4,604.2,114821.56
1927,train/1927.jpg,1,58.6,104.6,858.8000000000001,840.3000000000001,588707.14
1927,train/1927.jpg,7,663.7,46.7,1023.7,573.7,189720.0
1927,train/1927.jpg,5,847.9,379.9,1023.5999999999999,510.7,22981.56
1927,train/1927.jpg,0,917.0,458.7,1023.7,588.7,13871.0
1927,train/1927.jpg,5,753.8,178.3,1023.6999999999999,417.8,64641.05
1927,train/1927.jpg,0,977.3,130.5,1023.6999999999999,223.5,4315.2
1927,train/1927.jpg,1,727.4,0.0,947.8,128.5,28321.4
1928,train/1928.jpg,0,161.2,419.6,710.8,809.4000000000001,214234.08
1929,train/1929.jpg,1,0.0,0.0,188.4,179.5,33817.8
1929,train/1929.jpg,1,367.7,692.1,621.2,1023.6,84035.25
1929,train/1929.jpg,5,382.2,675.2,983.9000000000001,1023.6,209632.28
1929,train/1929.jpg,7,653.0,543.2,755.1,722.0,18255.48
1929,train/1929.jpg,7,166.6,379.9,259.3,692.0999999999999,28940.94
1929,train/1929.jpg,7,252.2,219.8,369.5,471.70000000000005,29547.87
1929,train/1929.jpg,7,243.6,325.8,631.4,1023.7,270645.62
1929,train/1929.jpg,7,312.6,51.5,810.4000000000001,755.2,350301.86
1929,train/1929.jpg,0,651.9,857.7,740.0,996.9000000000001,12263.52
1929,train/1929.jpg,1,0.0,79.9,30.0,181.5,3048.0
1929,train/1929.jpg,0,51.0,0.0,107.4,25.1,1415.64
1930,train/1930.jpg,7,109.0,49.3,577.0,675.0999999999999,292874.4
1930,train/1930.jpg,1,537.4,465.8,846.9,795.2,101949.3
1930,train/1930.jpg,7,178.1,482.5,394.1,848.2,78991.2
1930,train/1930.jpg,1,436.5,630.6,611.9,726.3000000000001,16785.78
1930,train/1930.jpg,1,741.6,574.5,829.3000000000001,649.7,6595.04
1930,train/1930.jpg,1,489.7,521.7,764.3,696.9000000000001,48109.92
1930,train/1930.jpg,7,383.0,577.0,735.8,926.5,123303.6
1930,train/1930.jpg,1,550.3,459.2,749.0999999999999,594.3,26857.88
1930,train/1930.jpg,1,725.0,551.1,803.9,608.5,4528.86
1930,train/1930.jpg,5,928.2,851.8,1023.7,917.5999999999999,6283.9
1930,train/1930.jpg,0,539.1,442.9,579.1,476.4,1340.0
1930,train/1930.jpg,0,553.3,464.3,611.9,514.8,2959.3
1930,train/1930.jpg,0,547.2,476.7,598.7,523.4,2405.05
1930,train/1930.jpg,7,836.1,277.1,1023.7,814.2,100759.96
1931,train/1931.jpg,1,448.3,187.6,940.0,922.8000000000001,361497.84
1931,train/1931.jpg,0,513.5,255.3,752.7,351.8,23082.8
1932,train/1932.jpg,5,393.1,398.2,678.6,713.8,90103.8
1932,train/1932.jpg,0,457.5,396.9,610.2,666.8,41213.73
1932,train/1932.jpg,5,433.4,475.4,564.4,622.7,19296.3
1933,train/1933.jpg,7,28.1,252.4,298.70000000000005,509.9,69679.5
1933,train/1933.jpg,6,213.0,419.6,668.4,708.9000000000001,131747.22
1933,train/1933.jpg,6,259.4,311.6,596.3,554.6,81866.7
1933,train/1933.jpg,7,540.1,513.5,1006.0,903.8,181840.77
1933,train/1933.jpg,0,253.0,332.4,520.2,630.8,79732.48
1934,train/1934.jpg,0,342.0,135.1,607.1,694.6,148323.45
1935,train/1935.jpg,0,0.0,267.7,1023.7,1023.8,774019.57
1935,train/1935.jpg,1,0.0,0.0,278.7,382.7,106658.49
1935,train/1935.jpg,1,63.7,259.6,779.6,615.2,254574.04
1935,train/1935.jpg,1,53.2,139.9,590.3000000000001,500.29999999999995,193570.84
1935,train/1935.jpg,1,101.6,118.1,158.5,278.6,9132.45
1935,train/1935.jpg,1,142.6,549.1,705.7,956.0,229125.39
1936,train/1936.jpg,0,266.4,319.7,520.0999999999999,582.8,66748.47
1936,train/1936.jpg,3,375.1,475.8,747.2,747.7,101173.99
1937,train/1937.jpg,3,370.7,268.0,636.2,638.0,98235.0
1938,train/1938.jpg,5,447.7,106.7,605.8,286.5,28426.38
1938,train/1938.jpg,5,614.3,615.1,830.6999999999999,770.5,33628.56
1938,train/1938.jpg,7,249.6,361.7,780.2,826.7,246729.0
1938,train/1938.jpg,1,370.1,407.1,490.0,487.6,9651.95
1938,train/1938.jpg,1,131.4,336.3,393.5,496.3,41936.0
1939,train/1939.jpg,7,341.3,243.5,732.2,592.3,136345.92
1940,train/1940.jpg,0,619.0,458.2,680.0,658.0,12187.8
1940,train/1940.jpg,0,524.5,377.9,674.8,696.5,47885.58
1940,train/1940.jpg,0,394.5,342.7,579.1,691.5,64388.48
1941,train/1941.jpg,3,132.7,203.2,702.3,688.3,276312.96
1942,train/1942.jpg,0,373.2,123.4,627.8,711.6,149755.72
1943,train/1943.jpg,7,37.8,459.9,235.39999999999998,768.7,61018.88
1943,train/1943.jpg,7,193.3,424.0,406.1,756.2,70692.16
1943,train/1943.jpg,7,49.5,263.1,293.3,479.8,52831.46
1943,train/1943.jpg,7,123.4,166.6,275.5,275.0,16487.64
1943,train/1943.jpg,1,403.0,365.0,700.1,794.0,127455.9
1943,train/1943.jpg,0,546.8,342.0,601.4,781.2,23980.32
1943,train/1943.jpg,7,761.9,538.4,1023.7,815.4,72518.6
1943,train/1943.jpg,5,773.8,746.7,808.5999999999999,808.7,2157.6
1943,train/1943.jpg,7,782.0,738.9,829.0,774.8,1687.3
1943,train/1943.jpg,5,785.0,671.5,874.9,767.7,8648.38
1943,train/1943.jpg,5,872.1,727.4,895.7,794.1,1574.12
1943,train/1943.jpg,5,890.2,614.9,1013.6,789.3,21520.96
1943,train/1943.jpg,5,980.6,728.4,1023.8000000000001,792.4,2764.8
1943,train/1943.jpg,5,850.3,569.9,939.6999999999999,730.0999999999999,14321.88
1943,train/1943.jpg,5,797.0,558.1,884.6,667.1,9548.4
1943,train/1943.jpg,1,82.5,480.8,117.5,525.2,1554.0
1944,train/1944.jpg,8,153.1,340.6,412.1,567.1,58663.5
1944,train/1944.jpg,8,310.5,401.3,644.4,523.0,40635.63
1944,train/1944.jpg,8,475.8,484.1,883.8,567.9,34190.4
1945,train/1945.jpg,2,453.1,406.3,658.8,738.8,68395.25
1945,train/1945.jpg,5,434.8,265.5,664.4,476.1,48353.76
1946,train/1946.jpg,6,671.7,0.0,907.1,465.6,109602.24
1946,train/1946.jpg,6,742.1,456.1,905.4000000000001,734.8,45511.71
1946,train/1946.jpg,3,205.0,39.6,747.7,823.5,425422.53
1946,train/1946.jpg,3,306.0,344.4,725.0,721.0,157795.4
1947,train/1947.jpg,7,290.3,313.6,692.6,660.7,139638.33
1948,train/1948.jpg,0,233.3,339.8,344.0,398.5,6498.09
1948,train/1948.jpg,0,167.3,395.2,213.0,431.5,1658.91
1948,train/1948.jpg,0,61.3,341.8,627.5,894.2,312768.88
1949,train/1949.jpg,4,40.4,112.4,242.1,731.1,124791.79
1949,train/1949.jpg,4,389.8,155.8,539.9,782.5999999999999,94082.68
1949,train/1949.jpg,4,755.3,150.0,961.3,823.5,138741.0
1950,train/1950.jpg,5,482.9,249.9,633.5999999999999,670.0,63309.07
1951,train/1951.jpg,5,327.1,458.9,760.2,795.4,145738.15
1952,train/1952.jpg,1,235.3,339.8,855.7,718.0,234635.28
1953,train/1953.jpg,0,0.0,743.1,303.4,1023.7,85134.04
1953,train/1953.jpg,5,0.0,292.1,545.5,647.7,193979.8
1953,train/1953.jpg,7,0.0,0.0,302.4,177.8,53766.72
1953,train/1953.jpg,5,288.5,143.0,521.1,325.9,42542.54
1953,train/1953.jpg,5,269.5,179.6,505.2,333.29999999999995,36227.09
1953,train/1953.jpg,7,0.0,75.2,347.8,446.8,129242.48
1953,train/1953.jpg,7,248.2,912.0,531.0,1023.7,31588.76
1953,train/1953.jpg,0,266.8,745.7,495.70000000000005,948.6,46443.81
1953,train/1953.jpg,0,518.1,858.2,902.1,1023.8000000000001,63590.4
1953,train/1953.jpg,7,322.4,666.4,660.7,871.9,69520.65
1953,train/1953.jpg,7,634.6,758.6,1023.7,1008.8,97352.82
1953,train/1953.jpg,0,951.9,387.3,1023.6999999999999,454.6,4832.14
1953,train/1953.jpg,2,717.5,366.2,935.2,562.8,42799.82
1953,train/1953.jpg,0,861.8,254.2,989.8,374.1,15347.2
1953,train/1953.jpg,5,783.6,356.8,945.5,443.1,13971.97
1953,train/1953.jpg,5,775.4,569.7,1023.5999999999999,795.2,55969.1
1953,train/1953.jpg,5,227.9,524.7,644.4,695.1,70971.6
1953,train/1953.jpg,7,644.7,437.1,1023.6,619.4000000000001,69073.47
1953,train/1953.jpg,1,329.1,66.5,930.2,442.1,225773.16
1953,train/1953.jpg,5,372.5,356.1,666.1,525.5,49735.84
1953,train/1953.jpg,0,355.6,432.0,429.1,448.5,1212.75
1953,train/1953.jpg,1,536.7,352.5,723.3000000000001,409.1,10561.56
1953,train/1953.jpg,5,943.1,486.3,1023.7,610.0,9970.22
1953,train/1953.jpg,5,444.3,438.6,797.1,618.7,63539.28
1953,train/1953.jpg,5,491.0,599.4,793.7,829.7,69711.81
1954,train/1954.jpg,0,556.4,873.0,694.5999999999999,981.7,15022.34
1954,train/1954.jpg,5,382.5,655.9,668.7,945.0999999999999,82769.04
1954,train/1954.jpg,5,309.6,150.7,881.3000000000001,719.9000000000001,325411.64
1955,train/1955.jpg,6,315.9,440.1,364.29999999999995,457.1,822.8
1955,train/1955.jpg,6,313.6,310.3,340.0,355.8,1201.2
1955,train/1955.jpg,6,289.5,277.3,341.3,310.8,1735.3
1955,train/1955.jpg,6,335.2,297.9,351.09999999999997,349.2,815.67
1955,train/1955.jpg,6,285.8,227.0,340.3,277.3,2741.35
1955,train/1955.jpg,6,655.6,455.1,714.9,519.6,3824.85
1955,train/1955.jpg,6,273.9,188.4,332.79999999999995,227.5,2302.99
1955,train/1955.jpg,6,0.0,181.3,95.8,200.9,1877.68
1955,train/1955.jpg,6,0.0,144.5,163.2,183.1,6299.52
1955,train/1955.jpg,6,0.0,108.7,180.8,148.6,7213.92
1955,train/1955.jpg,6,0.0,72.1,179.8,112.0,7174.02
1955,train/1955.jpg,6,161.9,139.4,325.5,188.4,8016.4
1955,train/1955.jpg,6,177.1,130.5,323.0,145.2,2144.73
1955,train/1955.jpg,6,178.1,118.3,322.0,133.5,2187.28
1955,train/1955.jpg,6,174.4,53.1,357.3,119.9,12217.72
1955,train/1955.jpg,6,214.0,14.7,371.5,58.099999999999994,6835.5
1955,train/1955.jpg,0,289.5,0.0,366.7,34.3,2647.96
1955,train/1955.jpg,6,0.0,171.4,305.8,324.5,46817.98
1955,train/1955.jpg,6,214.3,355.8,348.4,500.6,19417.68
1955,train/1955.jpg,6,92.1,297.4,319.29999999999995,388.29999999999995,20652.48
1955,train/1955.jpg,5,220.4,918.6,298.3,1023.7,8187.29
1955,train/1955.jpg,5,116.8,851.0,272.9,1023.7,26958.47
1955,train/1955.jpg,5,0.0,746.2,258.0,1023.8000000000001,71620.8
1955,train/1955.jpg,5,0.0,611.0,245.2,922.6,76404.32
1955,train/1955.jpg,5,0.0,474.4,222.5,774.3,66727.75
1955,train/1955.jpg,6,391.8,784.3,722.0,1023.8,79082.9
1955,train/1955.jpg,0,286.8,360.4,339.3,441.7,4268.25
1955,train/1955.jpg,6,369.8,803.6,706.1,966.6,54816.9
1955,train/1955.jpg,0,266.5,0.0,712.5,968.6,431995.6
1955,train/1955.jpg,6,424.6,800.0,653.5,885.1,19479.39
1955,train/1955.jpg,6,347.4,664.4,697.5,805.0999999999999,49259.07
1955,train/1955.jpg,6,371.1,629.3,665.0,712.9,24570.04
1955,train/1955.jpg,6,347.8,566.3,659.0,676.0,34138.64
1955,train/1955.jpg,6,343.4,431.0,655.3,588.7,49186.63
1955,train/1955.jpg,6,363.7,422.9,640.0,507.5,23374.98
1955,train/1955.jpg,6,332.5,414.5,638.6,445.2,9397.27
1955,train/1955.jpg,6,345.7,370.5,648.0999999999999,428.4,17508.96
1955,train/1955.jpg,6,338.6,376.1,642.7,408.1,9731.2
1955,train/1955.jpg,6,302.4,319.7,644.0999999999999,390.79999999999995,24294.87
1955,train/1955.jpg,6,337.6,226.3,636.3,361.4,40354.37
1955,train/1955.jpg,6,333.9,207.5,633.2,253.5,13767.8
1955,train/1955.jpg,6,314.9,50.8,599.3,230.10000000000002,50992.92
1955,train/1955.jpg,6,650.2,433.3,708.1,711.6,16113.57
1955,train/1955.jpg,6,635.6,285.0,689.1,477.8,10314.8
1955,train/1955.jpg,0,127.3,109.2,139.5,145.0,436.76
1955,train/1955.jpg,0,215.0,386.3,268.2,487.1,5362.56
1956,train/1956.jpg,3,348.4,276.3,683.0,907.4000000000001,211166.06
1957,train/1957.jpg,6,127.0,513.3,707.1,838.0999999999999,188416.48
1957,train/1957.jpg,1,317.0,610.3,739.3,757.9,62331.48
1957,train/1957.jpg,1,318.3,633.7,649.1,735.5,33675.44
1957,train/1957.jpg,1,169.3,378.4,809.0,791.4,264196.1
1957,train/1957.jpg,7,297.7,76.4,659.0,473.9,143616.75
1957,train/1957.jpg,7,530.6,157.0,591.9,199.2,2586.86
1957,train/1957.jpg,7,547.9,184.6,588.5,216.6,1299.2
1958,train/1958.jpg,7,68.7,486.1,523.5,835.8,159043.56
1958,train/1958.jpg,2,522.2,252.7,776.5,409.1,39772.52
1959,train/1959.jpg,5,101.2,494.5,607.4,890.9,200657.68
1959,train/1959.jpg,7,620.0,0.0,1023.6,302.0,121887.2
1960,train/1960.jpg,1,177.4,124.2,802.1999999999999,766.0,400996.64
1961,train/1961.jpg,0,223.0,90.4,834.0,796.8,431610.4
1962,train/1962.jpg,2,330.8,399.5,612.5,604.7,57804.84
1963,train/1963.jpg,0,377.9,570.7,446.29999999999995,605.0,2346.12
1963,train/1963.jpg,0,596.0,521.7,656.3,570.7,2954.7
1963,train/1963.jpg,0,500.8,581.3,689.8,651.9,13343.4
1963,train/1963.jpg,3,584.1,563.3,704.7,628.0999999999999,7814.88
1963,train/1963.jpg,5,394.8,613.3,605.4,697.9,17816.76
1963,train/1963.jpg,5,483.9,584.1,538.4,619.7,1940.2
1963,train/1963.jpg,0,621.0,401.5,744.6,486.6,10518.36
1963,train/1963.jpg,0,655.6,484.6,805.3,492.5,1182.63
1963,train/1963.jpg,0,565.8,310.6,705.6999999999999,443.70000000000005,18620.69
1963,train/1963.jpg,1,411.1,435.0,496.1,500.0,5525.0
1963,train/1963.jpg,1,410.8,527.7,502.9,587.9000000000001,5544.42
1963,train/1963.jpg,1,446.6,481.8,577.0,590.5,14174.48
1963,train/1963.jpg,1,521.1,436.1,660.6,530.3000000000001,13140.9
1963,train/1963.jpg,5,480.2,446.2,525.9,508.7,2856.25
1963,train/1963.jpg,4,232.0,472.4,348.5,526.1999999999999,6267.7
1963,train/1963.jpg,2,10.5,518.6,107.7,631.1,10935.0
1963,train/1963.jpg,2,269.9,630.6,322.4,685.7,2892.75
1963,train/1963.jpg,1,77.9,453.6,378.6,715.7,78813.47
1963,train/1963.jpg,0,293.6,439.6,519.1,515.5,17115.45
1963,train/1963.jpg,5,96.2,350.7,412.09999999999997,458.9,34180.38
1963,train/1963.jpg,5,227.9,558.2,340.3,637.9000000000001,8958.28
1963,train/1963.jpg,1,0.0,343.6,293.9,625.0,82703.46
1963,train/1963.jpg,2,299.3,631.1,373.1,694.8000000000001,4701.06
1963,train/1963.jpg,0,243.8,683.2,328.1,729.7,3919.95
1963,train/1963.jpg,0,121.9,635.9,181.2,706.1999999999999,4168.79
1963,train/1963.jpg,0,340.0,644.1,400.3,716.7,4377.78
1963,train/1963.jpg,0,426.0,145.3,521.2,220.20000000000002,7130.48
1963,train/1963.jpg,2,426.3,142.5,609.5,278.6,24933.52
1964,train/1964.jpg,5,498.1,186.2,687.7,580.0999999999999,74683.44
1965,train/1965.jpg,5,397.5,175.7,635.5,879.0,167385.4
1966,train/1966.jpg,3,148.7,223.8,591.5,755.5,235436.76
1967,train/1967.jpg,0,10.7,510.0,947.6,656.6,137349.54
1968,train/1968.jpg,7,200.6,152.7,891.9,786.9000000000001,438422.46
1969,train/1969.jpg,7,320.3,442.2,696.9000000000001,768.0,122696.28
1970,train/1970.jpg,3,591.2,84.6,850.2,467.6,99197.0
1970,train/1970.jpg,5,130.0,319.0,598.7,952.1,296733.97
1970,train/1970.jpg,1,108.0,495.0,556.3,803.3,138210.89
1970,train/1970.jpg,1,0.0,541.0,255.3,992.3,115216.89
1971,train/1971.jpg,3,205.5,180.1,755.6,872.6,380944.25
1972,train/1972.jpg,7,458.2,232.6,668.2,662.3,90237.0
1972,train/1972.jpg,7,967.1,578.0,1023.7,847.2,15236.72
1972,train/1972.jpg,7,581.6,481.2,983.1,927.5,179189.45
1972,train/1972.jpg,7,236.4,317.3,497.0,732.5,108201.12
1972,train/1972.jpg,7,4.8,435.8,309.1,799.8,110765.2
1973,train/1973.jpg,7,386.0,58.6,842.1,894.7,381345.21
1974,train/1974.jpg,2,23.4,244.1,836.8,814.8000000000001,464207.38
1975,train/1975.jpg,7,568.2,0.0,1023.6,469.1,213628.14
1975,train/1975.jpg,7,292.9,0.0,633.9,329.1,112223.1
1975,train/1975.jpg,7,483.9,74.2,1023.6999999999999,547.9,255703.26
1975,train/1975.jpg,1,582.8,400.8,942.4,612.9,76271.16
1975,train/1975.jpg,1,44.7,373.1,933.9000000000001,919.4,485769.96
1975,train/1975.jpg,1,578.0,301.2,948.5,520.4,81213.6
1975,train/1975.jpg,1,582.1,444.2,703.7,484.8,4936.96
1975,train/1975.jpg,1,235.7,298.2,589.5999999999999,610.8,110629.14
1975,train/1975.jpg,1,219.8,314.7,580.1,609.0,106036.29
1975,train/1975.jpg,1,20.7,391.4,540.5,623.8,120801.52
1975,train/1975.jpg,1,32.5,423.1,513.3,641.3,104910.56
1975,train/1975.jpg,1,495.7,585.7,826.5,683.7,32418.4
1976,train/1976.jpg,5,121.7,442.2,750.8000000000001,688.0,154632.78
1977,train/1977.jpg,1,801.3,0.0,942.5,97.5,13767.0
1977,train/1977.jpg,1,913.8,0.0,1023.8,149.3,16423.0
1977,train/1977.jpg,1,255.0,355.9,819.1,1023.6999999999999,376705.98
1977,train/1977.jpg,1,345.9,398.2,530.8,869.9,87217.33
1977,train/1977.jpg,1,468.1,173.0,766.3,541.8,109976.16
1977,train/1977.jpg,7,389.1,334.9,858.2,907.5,268606.66
1977,train/1977.jpg,0,471.1,427.0,841.9000000000001,816.1,144278.28
1978,train/1978.jpg,2,186.9,283.7,807.3,793.7,316404.0
1979,train/1979.jpg,0,320.7,766.2,477.1,829.2,9853.2
1979,train/1979.jpg,1,304.8,293.3,644.4000000000001,790.1,168713.28
1979,train/1979.jpg,1,422.6,331.9,795.1,828.2,184871.75
1979,train/1979.jpg,1,451.7,353.8,939.0,760.4000000000001,198136.18
1979,train/1979.jpg,1,536.7,400.5,811.7,709.1,84865.0
1979,train/1979.jpg,1,542.1,578.8,560.7,622.1999999999999,807.24
1980,train/1980.jpg,1,251.3,289.8,786.0,760.7,251790.23
1980,train/1980.jpg,1,282.8,322.3,781.6,794.4000000000001,235483.48
1981,train/1981.jpg,7,86.7,572.2,336.9,919.6,86919.48
1981,train/1981.jpg,7,282.4,654.7,521.0999999999999,977.2,76980.75
1981,train/1981.jpg,1,476.8,535.4,947.1,796.7,122889.39
1981,train/1981.jpg,1,788.0,567.1,891.6,702.5,14027.44
1981,train/1981.jpg,1,586.8,685.7,651.5,699.2,873.45
1981,train/1981.jpg,7,484.9,229.3,966.0999999999999,699.9000000000001,226452.72
1982,train/1982.jpg,7,121.6,168.4,896.0,948.8,604341.76
1982,train/1982.jpg,5,691.5,234.4,863.5,516.3,48486.8
1982,train/1982.jpg,7,712.8,297.7,862.5,684.0,57829.11
1982,train/1982.jpg,7,186.6,465.5,267.5,517.3,4190.62
1982,train/1982.jpg,7,285.8,436.1,365.70000000000005,476.70000000000005,3243.94
1982,train/1982.jpg,7,176.1,468.6,501.9,638.8,55451.16
1982,train/1982.jpg,6,336.6,387.0,686.4000000000001,639.7,88394.46
1982,train/1982.jpg,5,535.7,298.9,718.2,405.29999999999995,19418.0
1982,train/1982.jpg,7,148.3,329.1,786.9000000000001,740.5,262720.04
1982,train/1982.jpg,2,497.4,377.4,681.5999999999999,470.4,17130.6
1982,train/1982.jpg,5,374.5,213.1,510.6,325.1,15243.2
1982,train/1982.jpg,5,327.1,225.0,698.6,405.1,66907.15
1982,train/1982.jpg,7,545.5,588.4,635.6,636.4,4324.8
1982,train/1982.jpg,0,201.8,224.8,789.0,571.7,203699.68
1983,train/1983.jpg,0,441.6,363.2,811.0,579.6,79938.16
1984,train/1984.jpg,7,528.8,76.9,828.0,628.9,165158.4
1984,train/1984.jpg,7,290.5,344.0,565.8,747.6,111111.08
1984,train/1984.jpg,7,420.6,500.5,770.3,968.1,163519.72
1985,train/1985.jpg,7,125.7,405.3,954.9000000000001,1023.5999999999999,512694.36
1985,train/1985.jpg,3,620.7,809.3,682.7,860.8,3193.0
1985,train/1985.jpg,3,681.7,803.6,788.4000000000001,865.6,6615.4
1985,train/1985.jpg,3,450.0,825.9,772.5,1023.7,63790.5
1985,train/1985.jpg,3,121.7,390.4,326.4,624.7,47961.21
1985,train/1985.jpg,5,222.5,353.2,510.5,500.5,42422.4
1985,train/1985.jpg,3,42.7,568.6,782.5,889.6,237475.8
1985,train/1985.jpg,5,310.1,430.4,599.1,617.3,54014.1
1985,train/1985.jpg,0,517.1,389.1,602.9,451.40000000000003,5345.34
1986,train/1986.jpg,1,329.4,803.2,809.7,927.8000000000001,59845.38
1986,train/1986.jpg,1,341.3,806.9,807.8,918.0,51828.15
1986,train/1986.jpg,1,477.0,829.0,553.7,874.7,3505.19
1986,train/1986.jpg,1,414.7,815.7,507.7,838.4000000000001,2111.1
1986,train/1986.jpg,1,546.8,762.9,907.6999999999999,932.2,61100.37
1986,train/1986.jpg,1,327.9,515.7,904.4,895.0,218666.45
1986,train/1986.jpg,1,399.7,751.4,846.2,855.6999999999999,46569.95
1986,train/1986.jpg,1,807.1,560.4,893.7,653.1999999999999,8036.48
1986,train/1986.jpg,1,329.9,641.4,769.8,732.5,40074.89
1986,train/1986.jpg,1,197.1,48.8,609.0,541.1999999999999,202819.56
1986,train/1986.jpg,1,311.6,717.5,693.6,757.8,15394.6
1986,train/1986.jpg,1,321.3,670.5,747.0,719.9,21029.58
1986,train/1986.jpg,1,587.4,642.0,764.2,699.2,10112.96
1986,train/1986.jpg,1,334.5,650.2,453.4,712.5,7407.47
1986,train/1986.jpg,1,321.5,489.3,679.1,652.9,58503.36
1986,train/1986.jpg,1,593.8,485.9,786.5999999999999,535.3,9524.32
1986,train/1986.jpg,1,391.6,510.0,821.8,696.6,80275.32
1986,train/1986.jpg,1,228.6,51.1,411.2,280.0,41797.14
1986,train/1986.jpg,1,205.2,115.5,266.4,255.4,8561.88
1986,train/1986.jpg,1,162.5,210.3,274.0,329.8,13324.25
1986,train/1986.jpg,1,355.0,121.6,408.6,197.5,4068.24
1986,train/1986.jpg,1,346.9,127.3,384.0,205.5,2901.22
1986,train/1986.jpg,1,388.6,634.9,859.5,902.8,126154.11
1986,train/1986.jpg,1,453.6,847.6,491.70000000000005,882.8000000000001,1341.12
1987,train/1987.jpg,0,310.2,260.3,458.9,408.6,22052.21
1987,train/1987.jpg,0,403.0,360.6,611.9,506.1,30394.95
1987,train/1987.jpg,0,178.5,286.5,419.3,682.4,95332.72
1987,train/1987.jpg,0,621.4,327.6,873.3,632.9000000000001,76905.07
1987,train/1987.jpg,0,402.3,450.3,649.5,672.5,54927.84
1987,train/1987.jpg,0,539.1,476.2,852.3,847.2,116197.2
1987,train/1987.jpg,5,489.3,656.0,747.0,908.2,64991.94
1988,train/1988.jpg,0,292.9,465.0,674.2,685.2,83962.26
1988,train/1988.jpg,0,335.6,251.7,602.4000000000001,454.9,54213.76
1988,train/1988.jpg,1,217.1,300.4,277.0,354.0,3210.64
1988,train/1988.jpg,5,110.7,882.0,179.8,961.2,5472.72
1988,train/1988.jpg,5,270.9,928.0,313.2,967.1,1653.93
1988,train/1988.jpg,0,893.3,820.1,1010.5,1023.8,23873.64
1989,train/1989.jpg,6,35.6,962.0,1023.7,1023.8,61064.58
1989,train/1989.jpg,6,19.6,0.0,1023.7,58.7,58940.67
1989,train/1989.jpg,6,0.0,30.4,1023.7,995.1,987563.39
1989,train/1989.jpg,4,344.6,265.1,737.2,414.90000000000003,58811.48
1989,train/1989.jpg,4,469.9,394.2,864.3,542.6,58528.96
1989,train/1989.jpg,1,493.0,388.9,682.6,467.09999999999997,14826.72
1989,train/1989.jpg,4,312.6,535.1,653.0,622.4,29716.92
1989,train/1989.jpg,4,309.0,615.3,721.1,723.6999999999999,44671.64
1989,train/1989.jpg,0,483.6,622.7,705.5,804.0,40230.47
1989,train/1989.jpg,4,267.3,349.6,567.7,629.8,84172.08
1990,train/1990.jpg,7,255.7,702.5,320.7,738.8,2359.5
1990,train/1990.jpg,7,337.9,797.0,401.59999999999997,886.9,5726.63
1990,train/1990.jpg,1,0.0,627.8,52.8,684.6999999999999,3004.32
1990,train/1990.jpg,7,33.2,482.8,396.9,713.4,83869.22
1990,train/1990.jpg,5,5.1,428.7,137.79999999999998,499.79999999999995,9434.97
1990,train/1990.jpg,7,16.3,128.0,754.1999999999999,523.2,291618.08
1990,train/1990.jpg,1,557.0,390.9,808.6,562.3,43124.24
1990,train/1990.jpg,6,312.9,618.4,791.7,921.9,145315.8
1990,train/1990.jpg,5,0.0,737.8,141.9,871.5999999999999,18986.22
1990,train/1990.jpg,0,108.7,678.9,291.6,774.6,17503.53
1990,train/1990.jpg,0,0.0,111.7,51.5,235.4,6370.55
1990,train/1990.jpg,7,0.0,235.2,26.1,377.2,3706.2
1990,train/1990.jpg,7,361.7,570.7,710.8,679.7,38051.9
1991,train/1991.jpg,1,0.0,0.0,1023.7,1023.7,1047961.69
1991,train/1991.jpg,8,448.3,549.5,695.4,897.0,85867.25
1991,train/1991.jpg,8,255.3,84.0,671.7,430.5,144282.6
1992,train/1992.jpg,1,314.9,506.9,764.9,749.5,109170.0
1992,train/1992.jpg,7,603.8,350.6,790.9,554.4000000000001,38130.98
