id,file_name,class,x,y,w,h,area
2541,train/2541.jpg,1,28.4,350.8,258.8,454.1,117521.08
2541,train/2541.jpg,1,121.1,385.0,95.2,149.0,14184.8
2541,train/2541.jpg,1,384.5,485.9,246.3,258.7,63717.81
2541,train/2541.jpg,7,796.2,503.9,227.6,262.4,59722.24
2541,train/2541.jpg,7,695.1,421.2,176.3,166.6,29371.58
2541,train/2541.jpg,7,610.5,534.7,209.0,235.7,49261.3
2541,train/2541.jpg,3,408.6,517.8,36.6,39.3,1438.38
2541,train/2541.jpg,5,394.7,514.0,30.2,38.9,1174.78
2541,train/2541.jpg,6,437.3,510.0,54.6,33.5,1829.1
2541,train/2541.jpg,3,553.7,541.8,63.5,29.1,1847.85
2542,train/2542.jpg,5,325.8,165.8,266.8,541.5,144472.2
2543,train/2543.jpg,1,391.1,88.9,505.2,408.2,206222.64
2544,train/2544.jpg,5,350.2,436.1,534.6,432.4,231161.04
2545,train/2545.jpg,7,582.8,83.1,285.0,160.4,45714.0
2545,train/2545.jpg,7,692.4,155.1,145.5,257.8,37509.9
2545,train/2545.jpg,7,529.8,216.0,326.2,512.4,167144.88
2545,train/2545.jpg,7,171.9,155.3,383.1,528.0,202276.8
2546,train/2546.jpg,5,326.1,159.2,558.7,502.5,280746.75
2547,train/2547.jpg,6,508.4,428.0,78.7,132.1,10396.27
2547,train/2547.jpg,1,44.4,556.7,243.8,58.6,14286.68
2547,train/2547.jpg,6,415.5,287.8,78.5,252.3,19805.55
2547,train/2547.jpg,6,219.2,348.4,62.2,90.8,5647.76
2547,train/2547.jpg,6,232.9,353.5,327.4,118.2,38698.68
2547,train/2547.jpg,6,236.2,427.0,310.3,112.1,34784.63
2547,train/2547.jpg,6,277.6,323.7,142.0,90.8,12893.6
2547,train/2547.jpg,6,435.3,245.5,123.4,148.7,18349.58
2547,train/2547.jpg,7,265.1,424.3,211.3,230.6,48725.78
2547,train/2547.jpg,7,264.9,223.8,220.2,157.8,34747.56
2547,train/2547.jpg,6,426.4,603.8,125.2,176.1,22047.72
2547,train/2547.jpg,7,767.5,834.7,112.8,69.1,7794.48
2547,train/2547.jpg,7,535.1,542.1,350.0,343.0,120050.0
2547,train/2547.jpg,5,0.0,410.4,25.4,79.6,2021.84
2547,train/2547.jpg,5,114.8,130.0,47.7,111.7,5328.09
2548,train/2548.jpg,2,394.5,443.7,181.8,122.2,22215.96
2549,train/2549.jpg,2,547.3,145.9,68.8,66.0,4540.8
2549,train/2549.jpg,1,562.5,153.4,42.2,55.5,2342.1
2549,train/2549.jpg,7,205.7,307.1,367.5,637.6,234318.0
2549,train/2549.jpg,7,564.6,100.6,262.1,507.9,133120.59
2550,train/2550.jpg,7,320.5,330.8,322.5,385.0,124162.5
2551,train/2551.jpg,0,360.0,377.4,258.4,171.7,44367.28
2552,train/2552.jpg,1,427.9,487.3,15.5,45.7,708.35
2552,train/2552.jpg,1,452.6,271.2,42.9,55.2,2368.08
2552,train/2552.jpg,7,0.0,258.7,26.7,138.2,3689.94
2552,train/2552.jpg,7,0.0,357.6,152.6,271.6,41446.16
2552,train/2552.jpg,1,37.1,528.9,229.6,265.5,60958.8
2552,train/2552.jpg,1,470.3,653.5,54.1,72.1,3900.61
2552,train/2552.jpg,1,183.1,524.9,330.4,283.4,93635.36
2552,train/2552.jpg,1,458.2,400.9,44.4,73.8,3276.72
2552,train/2552.jpg,1,96.5,584.1,118.1,124.3,14679.83
2552,train/2552.jpg,1,436.3,427.3,31.2,63.0,1965.6
2552,train/2552.jpg,1,494.0,396.9,47.0,85.0,3995.0
2552,train/2552.jpg,1,441.4,471.4,93.2,132.4,12339.68
2552,train/2552.jpg,1,863.7,288.2,160.0,140.5,22480.0
2552,train/2552.jpg,1,743.6,168.6,126.2,178.5,22526.7
2552,train/2552.jpg,1,142.7,241.4,334.5,495.1,165610.95
2552,train/2552.jpg,1,902.9,421.6,120.9,326.8,39510.12
2552,train/2552.jpg,1,457.9,77.5,336.0,326.4,109670.4
2552,train/2552.jpg,1,505.9,154.8,197.8,191.0,37779.8
2552,train/2552.jpg,1,519.1,390.8,150.9,394.2,59484.78
2552,train/2552.jpg,1,682.9,330.2,157.2,58.9,9259.08
2552,train/2552.jpg,1,663.1,404.3,234.9,291.2,68402.88
2552,train/2552.jpg,1,675.3,325.8,230.3,311.2,71669.36
2552,train/2552.jpg,1,541.0,342.7,121.9,120.9,14737.71
2552,train/2552.jpg,1,394.2,694.2,214.9,295.6,63524.44
2552,train/2552.jpg,1,415.0,304.1,25.9,53.8,1393.42
2553,train/2553.jpg,7,258.4,435.8,228.6,192.8,44074.08
2553,train/2553.jpg,1,426.3,449.8,57.2,17.8,1018.16
2553,train/2553.jpg,1,372.5,387.0,89.7,70.3,6305.91
2553,train/2553.jpg,7,73.1,341.8,302.7,266.7,80730.09
2553,train/2553.jpg,7,297.7,557.0,117.5,126.2,14828.5
2553,train/2553.jpg,6,338.6,554.7,597.3,386.8,231035.64
2553,train/2553.jpg,7,291.6,437.8,49.8,31.2,1553.76
2553,train/2553.jpg,7,155.8,376.1,168.3,72.1,12134.43
2554,train/2554.jpg,7,201.3,143.1,650.0,359.1,233415.0
2555,train/2555.jpg,5,538.8,459.1,238.4,292.1,69636.64
2555,train/2555.jpg,0,469.3,164.1,193.0,423.0,81639.0
2556,train/2556.jpg,0,658.6,260.3,365.0,434.3,158519.5
2556,train/2556.jpg,0,0.0,184.1,228.2,416.8,95113.76
2556,train/2556.jpg,1,158.8,611.6,721.6,309.8,223551.68
2556,train/2556.jpg,7,151.7,613.1,733.1,369.5,270880.45
2556,train/2556.jpg,1,369.8,751.7,109.4,48.3,5284.02
2556,train/2556.jpg,1,471.7,708.1,189.0,129.8,24532.2
2556,train/2556.jpg,6,205.5,647.1,190.3,118.6,22569.58
2556,train/2556.jpg,0,309.2,741.1,38.6,9.7,374.42
2556,train/2556.jpg,0,241.1,718.2,145.9,56.6,8257.94
2556,train/2556.jpg,1,135.4,470.3,628.5,339.6,213438.6
2556,train/2556.jpg,0,580.7,687.0,35.2,62.5,2200.0
2556,train/2556.jpg,1,148.3,14.0,669.5,665.4,445485.3
2556,train/2556.jpg,0,644.7,259.0,56.6,94.7,5360.02
2556,train/2556.jpg,0,291.9,75.7,112.8,83.3,9396.24
2557,train/2557.jpg,7,220.8,272.0,515.0,388.6,200129.0
2558,train/2558.jpg,5,424.9,204.2,137.1,161.9,22196.49
2558,train/2558.jpg,4,902.3,438.5,121.4,257.0,31199.8
2558,train/2558.jpg,6,864.5,837.1,135.4,133.4,18062.36
2558,train/2558.jpg,0,522.7,692.5,95.7,120.9,11570.13
2558,train/2558.jpg,2,266.2,232.3,276.8,376.9,104325.92
2558,train/2558.jpg,2,249.1,602.4,242.8,282.4,68566.72
2558,train/2558.jpg,7,532.6,786.3,256.0,140.5,35968.0
2558,train/2558.jpg,7,500.1,905.5,225.8,96.8,21857.44
2558,train/2558.jpg,0,489.9,950.5,92.4,73.1,6754.44
2558,train/2558.jpg,5,767.2,858.8,250.9,164.9,41373.41
2558,train/2558.jpg,0,911.7,822.5,112.0,153.7,17214.4
2558,train/2558.jpg,0,697.9,332.2,249.9,432.1,107981.79
2558,train/2558.jpg,5,964.3,331.2,59.4,207.6,12331.44
2558,train/2558.jpg,2,134.1,270.2,201.7,257.4,51917.58
2558,train/2558.jpg,5,581.6,116.8,184.4,309.8,57127.12
2558,train/2558.jpg,0,538.4,192.7,79.2,118.2,9361.44
2558,train/2558.jpg,1,290.5,353.9,180.8,236.0,42668.8
2558,train/2558.jpg,2,548.3,447.3,287.7,354.2,101903.34
2558,train/2558.jpg,5,693.1,403.3,186.2,254.3,47350.66
2558,train/2558.jpg,1,749.2,973.5,33.0,50.1,1653.3
2559,train/2559.jpg,0,138.7,251.6,669.2,567.2,379570.24
2560,train/2560.jpg,2,349.5,444.2,225.5,77.7,17521.35
2560,train/2560.jpg,4,640.7,438.1,100.9,167.6,16910.84
2561,train/2561.jpg,0,297.7,386.8,482.5,407.4,196570.5
2562,train/2562.jpg,7,544.6,417.3,77.0,27.6,2125.2
2562,train/2562.jpg,7,727.0,510.1,263.1,121.4,31940.34
2562,train/2562.jpg,0,777.6,611.1,246.0,204.5,50307.0
2562,train/2562.jpg,7,238.4,702.1,151.0,113.6,17153.6
2562,train/2562.jpg,7,246.4,369.6,283.2,248.5,70375.2
2562,train/2562.jpg,7,549.2,411.0,107.1,33.6,3598.56
2562,train/2562.jpg,1,481.5,439.2,188.2,99.1,18650.62
2562,train/2562.jpg,1,677.2,481.9,58.1,70.9,4119.29
2562,train/2562.jpg,1,362.2,476.5,468.1,364.5,170622.45
2562,train/2562.jpg,1,353.5,523.0,55.2,83.5,4609.2
2562,train/2562.jpg,1,599.4,485.3,44.3,42.0,1860.6
2562,train/2562.jpg,1,463.5,474.4,159.0,97.3,15470.7
2562,train/2562.jpg,1,644.6,515.5,46.0,20.4,938.4
2562,train/2562.jpg,1,406.6,553.4,179.5,48.6,8723.7
2562,train/2562.jpg,1,375.2,573.5,213.8,149.0,31856.2
2562,train/2562.jpg,1,579.3,512.6,157.7,124.2,19586.34
2562,train/2562.jpg,1,450.9,629.6,132.2,77.2,10205.84
2562,train/2562.jpg,1,544.2,592.6,135.5,94.1,12750.55
2563,train/2563.jpg,5,400.3,385.5,298.3,282.7,84329.41
2564,train/2564.jpg,5,387.0,242.5,430.5,633.6,272764.8
2565,train/2565.jpg,2,206.2,428.2,319.0,444.2,141699.8
2565,train/2565.jpg,2,493.4,373.6,400.9,330.4,132457.36
2566,train/2566.jpg,7,816.5,918.0,206.2,105.7,21795.34
2566,train/2566.jpg,6,293.1,679.6,570.4,293.9,167640.56
2566,train/2566.jpg,7,630.9,963.7,167.9,59.9,10057.21
2566,train/2566.jpg,5,567.1,954.6,132.8,69.1,9176.48
2566,train/2566.jpg,0,379.9,996.6,44.4,27.1,1203.24
2566,train/2566.jpg,7,418.3,948.1,74.7,75.5,5639.85
2566,train/2566.jpg,5,453.6,949.5,153.9,74.2,11419.38
2566,train/2566.jpg,1,45.7,994.9,46.7,28.8,1344.96
2566,train/2566.jpg,1,0.0,960.3,56.6,63.3,3582.78
2566,train/2566.jpg,1,74.7,869.6,151.4,154.1,23330.74
2566,train/2566.jpg,1,139.7,912.6,248.4,111.1,27597.24
2566,train/2566.jpg,6,310.1,443.3,565.8,340.7,192768.06
2567,train/2567.jpg,0,292.4,282.7,435.3,359.8,156620.94
2568,train/2568.jpg,0,827.3,338.0,196.4,180.8,35509.12
2568,train/2568.jpg,7,340.3,69.8,656.3,439.9,288706.37
2568,train/2568.jpg,0,1009.8,194.5,13.9,144.5,2008.55
2569,train/2569.jpg,1,297.3,445.0,386.4,208.3,80487.12
2570,train/2570.jpg,7,221.8,267.9,440.2,491.2,216226.24
2571,train/2571.jpg,5,159.2,134.1,484.8,661.0,320452.8
2572,train/2572.jpg,7,629.3,339.3,195.0,393.1,76654.5
2572,train/2572.jpg,7,422.3,355.6,278.1,541.5,150591.15
2572,train/2572.jpg,1,86.3,527.2,427.7,496.4,212310.28
2572,train/2572.jpg,1,300.2,516.4,54.3,79.9,4338.57
2572,train/2572.jpg,1,42.7,594.3,364.2,290.9,105945.78
2572,train/2572.jpg,1,296.4,649.5,155.7,79.6,12393.72
2572,train/2572.jpg,2,295.4,668.8,117.6,246.5,28988.4
2572,train/2572.jpg,1,567.4,311.2,40.9,80.6,3296.54
2572,train/2572.jpg,1,569.1,295.6,53.3,85.7,4567.81
2572,train/2572.jpg,1,606.5,271.2,74.2,92.4,6856.08
2572,train/2572.jpg,1,672.5,285.8,42.7,95.2,4065.04
2572,train/2572.jpg,1,682.2,276.7,37.6,100.9,3793.84
2572,train/2572.jpg,2,612.3,299.3,70.1,87.4,6126.74
2572,train/2572.jpg,1,593.5,357.6,45.5,43.3,1970.15
2572,train/2572.jpg,2,627.6,376.2,36.8,25.4,934.72
2572,train/2572.jpg,1,63.5,684.7,113.8,157.1,17877.98
2572,train/2572.jpg,1,165.1,815.4,41.7,34.5,1438.65
2572,train/2572.jpg,1,138.4,638.0,72.1,194.7,14037.87
2572,train/2572.jpg,1,191.5,740.6,17.5,72.8,1274.0
2572,train/2572.jpg,1,177.8,635.3,41.1,128.7,5289.57
2572,train/2572.jpg,1,186.2,623.7,92.4,225.2,20808.48
2572,train/2572.jpg,1,186.7,680.6,173.0,209.6,36260.8
2572,train/2572.jpg,2,230.1,726.3,55.6,98.9,5498.84
2572,train/2572.jpg,2,250.2,728.0,85.6,108.0,9244.8
2572,train/2572.jpg,1,341.1,732.4,80.0,144.3,11544.0
2572,train/2572.jpg,1,286.2,550.6,38.9,47.4,1843.86
2572,train/2572.jpg,5,463.7,374.9,72.6,87.0,6316.2
2572,train/2572.jpg,5,483.6,395.5,129.0,67.4,8694.6
2572,train/2572.jpg,5,488.9,410.1,60.4,76.5,4620.6
2572,train/2572.jpg,5,420.6,426.3,100.3,134.8,13520.44
2572,train/2572.jpg,1,471.9,789.0,59.2,70.8,4191.36
2573,train/2573.jpg,0,0.0,637.2,270.1,74.5,20122.45
2573,train/2573.jpg,0,434.5,101.5,34.6,198.9,6881.94
2573,train/2573.jpg,0,0.0,349.6,257.7,82.5,21260.25
2573,train/2573.jpg,5,214.9,300.2,463.0,673.7,311923.1
2573,train/2573.jpg,0,255.3,586.5,384.9,261.9,100805.31
2574,train/2574.jpg,1,318.0,204.7,409.1,466.1,190681.51
2574,train/2574.jpg,1,408.2,396.4,288.9,120.3,34754.67
2574,train/2574.jpg,1,344.2,244.7,266.4,197.3,52560.72
2575,train/2575.jpg,0,613.2,172.2,242.1,632.1,153031.41
2575,train/2575.jpg,5,108.4,257.5,569.2,552.9,314710.68
2575,train/2575.jpg,0,380.6,207.5,78.6,50.8,3992.88
2576,train/2576.jpg,3,267.5,275.0,404.3,272.8,110293.04
2577,train/2577.jpg,0,314.4,415.5,478.2,306.8,146711.76
2578,train/2578.jpg,7,197.6,260.1,521.3,528.2,275350.66
2578,train/2578.jpg,1,334.6,769.4,52.5,51.2,2688.0
2579,train/2579.jpg,0,195.3,538.8,85.1,65.7,5591.07
2579,train/2579.jpg,5,0.0,11.2,201.7,691.8,139536.06
2579,train/2579.jpg,5,448.3,74.8,213.8,838.1,179185.78
2579,train/2579.jpg,0,883.6,673.2,101.6,125.6,12760.96
2579,train/2579.jpg,0,797.0,644.7,93.5,76.9,7190.15
2579,train/2579.jpg,0,911.0,666.1,60.2,106.0,6381.2
2579,train/2579.jpg,0,962.3,785.3,61.5,176.1,10830.15
2579,train/2579.jpg,0,959.0,626.8,64.8,175.4,11365.92
2579,train/2579.jpg,0,861.5,625.8,162.3,290.2,47099.46
2580,train/2580.jpg,7,0.0,0.0,123.9,144.0,17841.6
2580,train/2580.jpg,7,17.9,108.4,116.8,84.3,9846.24
2580,train/2580.jpg,7,411.4,286.0,228.6,132.3,30243.78
2580,train/2580.jpg,1,811.3,286.2,212.3,249.4,52947.62
2580,train/2580.jpg,7,915.0,476.7,108.7,157.7,17141.99
2580,train/2580.jpg,7,800.5,514.3,149.7,103.1,15434.07
2580,train/2580.jpg,7,428.7,514.3,508.6,387.3,196980.78
2580,train/2580.jpg,7,317.6,292.3,598.3,358.3,214370.89
2580,train/2580.jpg,6,367.7,367.2,422.3,157.2,66385.56
2580,train/2580.jpg,6,420.2,469.8,325.4,87.1,28342.34
2581,train/2581.jpg,9,44.7,158.5,876.2,671.5,588368.3
2582,train/2582.jpg,8,422.9,433.8,142.9,466.0,66591.4
2582,train/2582.jpg,8,312.2,276.3,528.3,107.4,56739.42
2583,train/2583.jpg,1,227.6,380.2,93.8,193.8,18178.44
2583,train/2583.jpg,6,315.6,470.1,393.5,256.3,100854.05
2583,train/2583.jpg,6,315.3,336.5,440.6,280.4,123544.24
2583,train/2583.jpg,6,399.2,266.4,379.9,225.8,85781.42
2583,train/2583.jpg,1,218.4,557.0,293.2,240.5,70514.6
2583,train/2583.jpg,5,578.4,580.8,141.9,202.4,28720.56
2583,train/2583.jpg,3,667.8,674.3,200.1,245.3,49084.53
2583,train/2583.jpg,3,689.1,440.9,334.6,296.4,99175.44
2583,train/2583.jpg,5,882.5,421.6,55.9,33.8,1889.42
2583,train/2583.jpg,5,846.6,469.3,96.2,30.2,2905.24
2583,train/2583.jpg,5,853.7,525.7,36.2,18.0,651.6
2583,train/2583.jpg,0,746.0,697.9,277.7,259.0,71924.3
2583,train/2583.jpg,7,904.5,576.5,119.2,337.3,40206.16
2583,train/2583.jpg,5,5.8,78.5,278.3,72.4,20148.92
2583,train/2583.jpg,5,5.1,0.0,280.7,101.1,28378.77
2584,train/2584.jpg,9,9.8,262.6,898.4,484.3,435095.12
2585,train/2585.jpg,1,0.0,264.1,861.8,289.3,249318.74
2585,train/2585.jpg,1,283.4,89.7,360.6,253.7,91484.22
2585,train/2585.jpg,1,28.8,258.8,529.6,457.1,242080.16
2585,train/2585.jpg,7,465.9,423.6,373.8,304.5,113822.1
2586,train/2586.jpg,0,109.0,469.1,141.5,137.7,19484.55
2586,train/2586.jpg,7,347.1,617.4,517.4,271.0,140215.4
2587,train/2587.jpg,7,327.1,218.0,515.3,516.9,266358.57
2588,train/2588.jpg,9,361.3,245.6,249.6,566.1,141298.56
2589,train/2589.jpg,0,207.9,245.8,598.3,617.4,369390.42
2590,train/2590.jpg,3,54.1,451.0,112.0,101.2,11334.4
2591,train/2591.jpg,7,731.2,239.4,292.6,404.3,118298.18
2591,train/2591.jpg,7,62.5,226.2,52.6,161.9,8515.94
2591,train/2591.jpg,7,0.0,47.1,128.0,373.5,47808.0
2591,train/2591.jpg,7,0.0,383.7,219.2,479.8,105172.16
2591,train/2591.jpg,7,79.2,161.5,344.1,717.9,247029.39
2591,train/2591.jpg,0,100.3,170.7,69.6,44.4,3090.24
2591,train/2591.jpg,0,118.6,200.1,46.5,71.8,3338.7
2591,train/2591.jpg,7,168.9,134.8,77.2,78.9,6091.08
2591,train/2591.jpg,7,627.3,497.8,159.5,261.8,41757.1
2591,train/2591.jpg,7,677.8,509.6,285.5,395.5,112915.25
2591,train/2591.jpg,2,697.9,557.7,93.2,114.5,10671.4
2591,train/2591.jpg,5,775.1,515.4,130.5,209.6,27352.8
2591,train/2591.jpg,7,675.0,634.6,229.3,138.8,31826.84
2591,train/2591.jpg,7,438.3,281.4,256.3,293.6,75249.68
2591,train/2591.jpg,7,325.6,304.4,375.4,579.7,217619.38
2591,train/2591.jpg,2,355.8,354.5,50.0,68.4,3420.0
2591,train/2591.jpg,7,427.9,346.4,34.0,43.0,1462.0
2591,train/2591.jpg,7,450.8,276.0,39.9,99.6,3974.04
2591,train/2591.jpg,7,468.6,313.6,45.2,62.0,2802.4
2591,train/2591.jpg,6,927.5,545.2,96.3,141.5,13626.45
2592,train/2592.jpg,7,41.4,189.0,447.0,697.2,311648.4
2592,train/2592.jpg,7,552.4,296.6,390.3,568.2,221768.46
2592,train/2592.jpg,7,497.5,381.6,108.2,477.8,51697.96
2593,train/2593.jpg,6,355.0,356.9,455.9,213.0,97106.7
2594,train/2594.jpg,1,120.8,86.8,838.9,678.5,569193.65
2595,train/2595.jpg,6,382.0,819.1,345.4,204.5,70634.3
2595,train/2595.jpg,0,690.5,791.7,249.4,232.0,57860.8
2595,train/2595.jpg,6,602.9,891.9,181.3,131.7,23877.21
2595,train/2595.jpg,6,696.1,557.4,74.7,272.9,20385.63
2595,train/2595.jpg,6,278.9,675.6,426.4,254.0,108305.6
2595,train/2595.jpg,6,216.6,44.7,561.5,692.5,388838.75
2595,train/2595.jpg,0,445.5,50.1,113.0,690.5,78026.5
2595,train/2595.jpg,0,606.5,47.7,129.8,698.2,90626.36
2596,train/2596.jpg,1,504.9,526.2,247.9,215.9,53521.61
2596,train/2596.jpg,1,576.0,373.6,186.2,193.3,35992.46
2596,train/2596.jpg,1,382.3,484.1,285.5,116.1,33146.55
2596,train/2596.jpg,1,238.4,342.9,34.5,142.0,4899.0
2596,train/2596.jpg,1,461.2,181.1,256.0,203.4,52070.4
2596,train/2596.jpg,1,142.9,170.9,248.9,174.5,43433.05
2596,train/2596.jpg,1,562.8,259.3,127.0,201.4,25577.8
2596,train/2596.jpg,1,260.7,218.4,330.5,326.1,107776.05
2596,train/2596.jpg,7,0.0,447.2,542.8,545.0,295826.0
2596,train/2596.jpg,1,468.7,708.6,418.9,231.9,97142.91
2596,train/2596.jpg,0,408.0,225.8,77.2,91.9,7094.68
2596,train/2596.jpg,7,540.1,590.7,101.2,40.4,4088.48
2597,train/2597.jpg,5,198.6,241.8,691.0,369.8,255531.8
2598,train/2598.jpg,7,51.8,286.1,197.3,387.4,76434.02
2598,train/2598.jpg,7,241.0,410.1,57.9,76.5,4429.35
2598,train/2598.jpg,7,280.6,240.8,141.5,216.0,30564.0
2598,train/2598.jpg,7,217.4,619.3,282.9,173.4,49054.86
2598,train/2598.jpg,7,449.0,603.4,130.8,192.3,25152.84
2598,train/2598.jpg,0,206.0,406.3,286.5,275.3,78873.45
2598,train/2598.jpg,7,678.3,521.1,57.4,134.4,7714.56
2598,train/2598.jpg,7,871.9,464.3,151.9,271.6,41256.04
2598,train/2598.jpg,7,721.5,598.0,215.6,303.4,65413.04
2598,train/2598.jpg,7,576.8,613.2,181.6,303.1,55042.96
2598,train/2598.jpg,3,581.3,109.7,150.1,341.3,51229.13
2598,train/2598.jpg,7,710.9,318.3,202.7,289.2,58620.84
2598,train/2598.jpg,0,447.7,115.8,225.3,601.7,135563.01
2598,train/2598.jpg,7,223.0,666.1,78.5,78.2,6138.7
2599,train/2599.jpg,1,145.3,155.8,610.8,697.6,426094.08
2599,train/2599.jpg,1,263.6,337.9,276.3,303.4,83829.42
2599,train/2599.jpg,1,207.7,373.2,219.2,240.8,52783.36
2599,train/2599.jpg,0,500.8,377.9,17.3,104.3,1804.39
2600,train/2600.jpg,1,763.4,495.3,260.3,250.3,65153.09
2600,train/2600.jpg,1,755.2,244.2,268.5,253.0,67930.5
2600,train/2600.jpg,1,698.7,42.1,324.9,266.1,86455.89
2600,train/2600.jpg,1,79.8,189.3,705.0,752.0,530160.0
2601,train/2601.jpg,5,158.8,224.5,587.9,539.7,317289.63
2602,train/2602.jpg,7,238.2,293.9,686.2,405.0,277911.0
2603,train/2603.jpg,5,547.3,370.9,131.6,434.2,57140.72
2603,train/2603.jpg,7,368.6,444.4,69.9,161.6,11295.84
2603,train/2603.jpg,7,0.0,321.6,138.4,660.2,91371.68
2603,train/2603.jpg,5,50.7,324.2,161.2,442.2,71282.64
2603,train/2603.jpg,5,563.3,236.7,368.0,665.8,245014.4
2603,train/2603.jpg,4,190.5,207.3,200.6,622.9,124953.74
2603,train/2603.jpg,5,351.7,240.9,221.0,628.4,138876.4
2604,train/2604.jpg,7,361.9,446.5,200.5,206.7,41443.35
2605,train/2605.jpg,7,170.0,359.1,546.2,447.5,244424.5
2606,train/2606.jpg,7,147.6,195.0,698.2,662.9,462836.78
2606,train/2606.jpg,7,392.8,663.9,211.0,153.7,32430.7
2606,train/2606.jpg,7,256.7,599.9,163.2,97.5,15912.0
2606,train/2606.jpg,0,333.5,600.1,163.9,98.3,16111.37
2606,train/2606.jpg,0,312.9,62.2,102.6,67.8,6956.28
2607,train/2607.jpg,7,325.8,235.7,622.1,678.3,421970.43
2607,train/2607.jpg,0,777.1,910.7,246.5,113.0,27854.5
2607,train/2607.jpg,1,778.8,637.7,36.2,49.3,1784.66
2607,train/2607.jpg,0,459.2,578.8,23.4,54.9,1284.66
2608,train/2608.jpg,3,160.3,256.0,343.4,595.6,204529.04
2608,train/2608.jpg,3,480.0,232.6,339.8,631.5,214583.7
2608,train/2608.jpg,7,712.1,268.5,99.3,103.6,10287.48
2609,train/2609.jpg,5,292.2,278.3,233.3,170.7,39824.31
2610,train/2610.jpg,6,547.8,125.6,385.6,437.6,168738.56
2610,train/2610.jpg,0,655.1,0.0,70.0,129.8,9086.0
2610,train/2610.jpg,0,512.0,210.4,80.4,76.7,6166.68
2610,train/2610.jpg,2,448.0,462.5,34.7,53.3,1849.51
2610,train/2610.jpg,7,96.2,102.8,425.6,620.1,263914.56
2611,train/2611.jpg,1,249.2,301.5,499.8,429.0,214414.2
2611,train/2611.jpg,1,205.5,399.0,470.3,369.3,173681.79
2612,train/2612.jpg,7,0.0,492.0,136.9,386.4,52898.16
2612,train/2612.jpg,7,0.0,259.4,161.8,241.4,39058.52
2612,train/2612.jpg,6,252.4,569.2,256.5,303.1,77745.15
2612,train/2612.jpg,0,253.5,577.4,248.6,249.2,61951.12
2612,train/2612.jpg,6,118.1,657.9,176.8,205.5,36332.4
2612,train/2612.jpg,0,170.4,695.9,121.9,176.8,21551.92
2612,train/2612.jpg,7,0.0,444.3,42.7,64.7,2762.69
2612,train/2612.jpg,7,8.9,371.5,185.9,406.7,75605.53
2612,train/2612.jpg,7,284.4,480.2,80.5,223.2,17967.6
2612,train/2612.jpg,7,492.4,492.7,205.7,279.0,57390.3
2612,train/2612.jpg,7,630.6,454.4,94.7,90.8,8598.76
2612,train/2612.jpg,7,641.0,485.6,231.4,449.0,103898.6
2612,train/2612.jpg,7,818.0,547.2,111.2,91.1,10130.32
2612,train/2612.jpg,7,695.1,487.3,69.1,30.8,2128.28
2612,train/2612.jpg,7,658.8,727.4,68.1,85.3,5808.93
2612,train/2612.jpg,7,656.5,794.8,108.2,126.3,13665.66
2612,train/2612.jpg,7,495.2,726.3,121.1,207.2,25091.92
2612,train/2612.jpg,7,543.2,719.2,136.9,167.6,22944.44
2612,train/2612.jpg,7,641.3,428.4,61.5,52.5,3228.75
2612,train/2612.jpg,1,476.2,273.6,189.5,303.7,57551.15
2612,train/2612.jpg,7,443.9,153.7,48.0,54.9,2635.2
2612,train/2612.jpg,7,215.4,235.0,278.6,246.5,68674.9
2612,train/2612.jpg,7,387.6,180.8,187.4,204.5,38323.3
2612,train/2612.jpg,7,416.0,77.9,57.4,129.4,7427.56
2612,train/2612.jpg,7,133.3,362.3,203.9,385.4,78583.06
2612,train/2612.jpg,5,153.1,370.8,36.1,36.2,1306.82
2612,train/2612.jpg,7,99.8,369.4,118.1,65.0,7676.5
2612,train/2612.jpg,5,74.2,386.7,74.7,52.5,3921.75
2613,train/2613.jpg,5,188.6,200.1,508.6,474.7,241432.42
2614,train/2614.jpg,0,488.9,761.2,86.9,128.0,11123.2
2614,train/2614.jpg,0,527.2,632.6,53.8,164.2,8833.96
2614,train/2614.jpg,1,571.4,259.4,422.3,667.1,281716.33
2614,train/2614.jpg,1,61.2,471.4,227.6,288.8,65730.88
2614,train/2614.jpg,1,83.0,504.2,188.2,173.0,32558.6
2614,train/2614.jpg,1,186.2,41.0,230.9,348.8,80537.92
2614,train/2614.jpg,1,246.3,172.7,200.1,235.7,47163.57
2614,train/2614.jpg,1,366.0,184.6,221.5,192.7,42683.05
2614,train/2614.jpg,1,324.3,319.0,119.6,88.0,10524.8
2614,train/2614.jpg,1,462.2,327.1,44.2,41.0,1812.2
2614,train/2614.jpg,1,247.9,233.7,310.1,587.5,182183.75
2615,train/2615.jpg,2,248.5,302.1,319.8,223.5,71475.3
2615,train/2615.jpg,2,225.3,349.5,155.0,185.4,28737.0
2615,train/2615.jpg,0,463.8,637.3,188.5,227.0,42789.5
2616,train/2616.jpg,0,165.6,708.4,90.4,114.5,10350.8
2616,train/2616.jpg,1,927.7,545.2,96.0,170.3,16348.8
2616,train/2616.jpg,0,982.9,675.9,32.5,50.1,1628.25
2616,train/2616.jpg,1,0.0,361.7,883.6,175.7,155248.52
2616,train/2616.jpg,6,646.1,521.1,269.7,305.4,82366.38
2616,train/2616.jpg,1,580.8,560.8,25.1,54.5,1367.95
2616,train/2616.jpg,1,559.7,598.7,99.6,275.3,27419.88
